anime_id,name,genre,type,episodes,rating,members
6493,Nurarihyon no Mago: Sennen Makyou Recaps,"Action, Demons, Shounen, Supernatural",Special,2,6.68,7095
4397,Nyoro-n Churuya-san,Comedy,ONA,13,6.68,21340
6816,Pokemon Best Wishes! Season 2: Kyurem vs. Seikenshi,"Action, Adventure, Comedy, Drama, Fantasy, Kids",Movie,1,6.68,14498
5381,Pokemon Ranger: Hikari no Kiseki,"Adventure, Comedy, Fantasy, Kids",Special,2,6.68,4770
3824,Pokemon: Pikachu no Dokidoki Kakurenbo,"Adventure, Comedy, Fantasy, Kids",Movie,1,6.68,7539
529,Puni Puni☆Poemii,"Comedy, Magic, Sci-Fi, Shounen",OVA,2,6.68,21987
8484,Sengoku Musou SP: Sanada no Shou,"Action, Historical, Samurai",Special,1,6.68,3804
6734,Takara-sagashi,"Adventure, Fantasy, Kids",Movie,1,6.68,533
2472,Tetsujin 28-gou,"Adventure, Mecha, Sci-Fi, Shounen",TV,96,6.68,1194
11848,Time Travel Shoujo: Mari Waka to 8-nin no Kagakusha-tachi,"Adventure, Sci-Fi",TV,12,6.68,9248
5236,Tottoko Hamtarou Movie 3: Ham Ham Grand Prix Aurora Tani no Kiseki - Ribon-chan Kiki Ippatsu!,"Adventure, Comedy, Kids",Movie,1,6.68,1028
5068,Umineko no Naku Koro ni Specials,"Comedy, Parody",Special,26,6.68,10913
1809,Wakusei Robo Danguard Ace,"Mecha, Sci-Fi, Shounen",TV,56,6.68,488
133,X/1999,"Action, Drama, Fantasy, Horror, Magic, Sci-Fi, Supernatural",Movie,1,6.68,23038
2513,X²: Double X,"Drama, Music, Shoujo",Music,1,6.68,2976
2941,Yatterman,"Adventure, Comedy, Parody",TV,60,6.68,2169
1725,Yu☆Gi☆Oh!: Hikari no Pyramid,"Adventure, Comedy, Fantasy, Game",Movie,1,6.68,37398
8312,Z/X: Ignition,"Adventure, Fantasy, Game, Sci-Fi",TV,12,6.68,24788
1848,Zettai Muteki Raijin-Oh (1992),"Mecha, Sci-Fi, Shounen",OVA,4,6.68,224
3660,.hack//G.U. Trilogy: Parody Mode,"Comedy, Fantasy, Game, Parody, Sci-Fi",Special,1,6.67,7952
1861,Ai to Yuuki no Pig Girl Tonde Buurin,"Adventure, Comedy, Fantasy, Magic, Parody, Romance, School, Shoujo",TV,51,6.67,6183
5832,Alps no Shoujo Heidi: Alm no Yama-hen,"Drama, Historical, Slice of Life",Movie,1,6.67,724
554,Amaenaide yo!!,"Comedy, Ecchi, Harem, Romance, Supernatural",TV,12,6.67,48939
1218,Bubblegum Crash,"Action, Adventure, Mecha, Sci-Fi, Shounen",OVA,3,6.67,4826
10819,Burenai Ai de,Music,Music,1,6.67,522
11859,Code Geass: Boukoku no Akito Final - Itoshiki Monotachi e Picture Drama,"Comedy, Military",Special,1,6.66,1732
3986,Comic Party Revolution OVA,Comedy,OVA,4,6.67,2237
1049,Crying Freeman,"Action, Drama, Martial Arts, Police, Romance, Seinen",OVA,6,6.67,4747
2426,Doraemon: It&#039;s Spring!,"Adventure, Comedy, Fantasy, Kids, Shounen",Special,1,6.67,476
5156,Futatsu no Kurumi,Drama,Special,1,6.67,552
6087,Ginga Tetsudou 999: Jikuu wo Koeta Energy no Tabi,"Adventure, Drama, Sci-Fi",ONA,5,6.67,378
4065,Happy Happy Clover,"Comedy, Fantasy, Kids, Shoujo",TV,13,6.67,623
11884,Hitori no Shita: The Outcast,"Action, Super Power, Supernatural",TV,12,6.67,36343
6499,Honoo no Alpenrose,"Drama, Historical, Romance, Shoujo",OVA,2,6.67,229
985,Interlude,"Adventure, Horror, Mystery",OVA,3,6.67,7573
3035,Meme Iroiro Yume no Tabi,"Adventure, Kids, Sci-Fi",TV,127,6.67,317
965,Nekojiru Gekijou Jirujiru Original,"Action, Comedy",TV,27,6.67,6303
2496,Nintama Rantarou Movie,"Comedy, Shounen",Movie,1,6.67,258
6431,Nurarihyon no Mago: Jump Super Anime Tour Special,"Action, Demons, Shounen, Sports, Supernatural",Special,1,6.67,4076
11362,Pokemon XY&amp;Z: Subete no Nazo wo Tokiakase!,"Action, Adventure, Fantasy, Kids",Special,1,6.67,1043
4668,Pucca (2006),"Comedy, Parody, Romance",TV,26,6.67,4425
4072,RahXephon Specials,"Action, Drama, Mecha, Music, Mystery, Romance, Sci-Fi",Special,2,6.67,2566
174,Rizelmine,"Comedy, Ecchi, Romance, School, Sci-Fi",TV,24,6.67,16672
11043,Rokka no Yuusha Picture Drama,"Action, Adventure, Fantasy, Magic, Mystery",Special,3,6.68,3912
3250,Ryuuseiki Gakusaver,"Action, Comedy, Mecha, Parody, School, Sci-Fi, Space",OVA,6,6.67,547
5982,Samurai Giants,Sports,TV,46,6.67,319
9773,Sengoku Musou,"Action, Historical, Samurai",TV,12,6.67,13272
917,Sexy Commando Gaiden: Sugoiyo!! Masaru-san Specials,"Comedy, Martial Arts, School, Shounen",Special,2,6.67,1029
3016,Sky Girls Specials,"Comedy, Mecha, Military, Sci-Fi",Special,9,6.67,3008
5796,Soukyuu no Fafner: Arcadian Memory,"Action, Drama, Mecha, Military, Sci-Fi",OVA,2,6.67,1723
7042,Tottoko Hamtarou Hai!,"Adventure, Kids",TV,77,6.67,1616
10567,Wakako-zake,"Seinen, Slice of Life",TV,12,6.67,18933
5445,Yuki,"Adventure, Demons, Fantasy",Movie,1,6.67,408
9209,Akuma no Riddle: Shousha wa Dare? Nukiuchi Test,"Action, Comedy, Ecchi, Shoujo Ai",Special,1,6.66,19147
3288,Arrow Emblem Grand Prix no Taka,"Cars, Drama, Sports",TV,44,6.66,820
10951,Aru Hi Inu no Kuni kara Tegami ga Kite,"Drama, Shoujo",OVA,1,6.66,1302
2805,Attacker You!,"Action, Romance, Shoujo, Sports",TV,58,6.66,2733
1080,Battle Athletess Daiundoukai,"Action, Comedy, Ecchi, Sci-Fi, Shounen, Space, Sports",OVA,6,6.66,3115
3002,Bus Gamer,Action,TV,3,6.66,20550
4008,Chou Tokkyuu Hikarian,"Action, Adventure, Kids",TV,156,6.66,337
2767,Chouon Senshi Borgman,"Action, Demons, Sci-Fi, Shounen",TV,35,6.66,947
2482,Crusher Joe (1989),"Action, Adventure, Sci-Fi",OVA,2,6.66,1279
8511,Fight Ippatsu! Juuden-chan!! OVA,"Comedy, Ecchi, Sci-Fi",OVA,1,6.66,1285
5142,Fight Ippatsu! Juuden-chan!! Specials,"Comedy, Ecchi",Special,6,6.66,4700
2871,Fortune Quest L,"Adventure, Comedy, Fantasy, Magic",TV,26,6.66,845
6530,Ginga Patrol PJ,"Drama, Military, Sci-Fi, Space",TV,26,6.66,316
6109,HenSemi (TV),"Comedy, Ecchi, Seinen",TV,13,6.66,27878
6177,Honto ni Atta! Reibai Sensei,"Comedy, School, Shounen, Supernatural",TV,22,6.66,5082
11294,Koukaku no Pandora,"Action, Comedy, Ecchi, Sci-Fi",TV,12,6.66,25545
2652,Kujiratori,Adventure,Movie,1,6.66,1572
2780,La Seine no Hoshi,"Adventure, Drama, Historical, Shoujo",TV,39,6.66,964
6812,Light Lag,Music,Music,1,6.66,891
3004,Maicching Machiko-sensei,"Comedy, Ecchi, School",TV,95,6.66,891
3754,Maroko,"Comedy, Sci-Fi",Movie,1,6.66,353
11396,MONSTER GENERATiON,Music,Music,1,6.66,468
10672,Monster Strike,"Action, Fantasy, Game",ONA,51,6.66,7089
10861,Mottainai,Slice of Life,Special,1,6.66,2234
11053,Ooyasan wa Shishunki!,"Comedy, Slice of Life",TV,12,6.66,24131
11145,Ore ga Ojousama Gakkou ni &quot;Shomin Sample&quot; Toshite Gets♥Sareta Ken Specials,"Comedy, Ecchi, Harem, Romance, School",Special,6,6.66,6878
634,Otogi Story Tenshi no Shippo,"Comedy, Fantasy, Harem, Magic, Romance",TV,12,6.66,9099
410,Phantom The Animation,"Action, Drama, Shounen",OVA,3,6.66,9285
7512,Pokemon Best Wishes! Season 2: Shinsoku no Genosect - Mewtwo Kakusei,"Action, Adventure, Comedy, Fantasy, Kids",Movie,1,6.65,12517
5499,Pokemon: Pikachu Koori no Daibouken,"Adventure, Comedy, Fantasy, Kids",Special,1,6.66,3447
6442,Pokemon: Pikachu no Fuyuyasumi (2000),"Adventure, Comedy, Fantasy, Kids",OVA,2,6.67,4379
9414,Rolling☆Girls,"Action, Adventure, Slice of Life, Super Power",TV,12,6.66,48310
9653,Shounen Hollywood: Holly Stage for 50,"Music, Shoujo, Slice of Life",TV,13,6.66,3800
6201,Sono Hanabira ni Kuchizuke wo: Reo x Mai Diaries,"Comedy, Romance, School, Shoujo Ai",ONA,10,6.66,5125
2548,Super Doll Licca-chan,"Adventure, Comedy, Magic",TV,52,6.66,1826
7978,Take Your Way,"Action, Music, Seinen, Supernatural",Music,1,6.66,1387
3641,Tatakae!! Ramenman,"Action, Adventure, Comedy, Martial Arts, Shounen",TV,35,6.66,431
4610,Tensai Bakabon,"Comedy, Slice of Life",TV,40,6.66,313
4177,Tottoi,"Adventure, Drama, Kids, Slice of Life",Movie,1,6.66,280
3618,UFO Robo Grendizer tai Great Mazinger,"Mecha, Sci-Fi",Movie,1,6.66,923
660,Yume de Aetara,"Comedy, Drama, Ecchi, Romance, Seinen",OVA,3,6.66,2703
6767,Yuri Seijin Naoko-san (2012),Comedy,OVA,1,6.66,6578
7370,Amagami SS+ Plus Picture Drama,Romance,Special,2,6.65,8232
1239,Atama Yama,"Comedy, Dementia, Fantasy",Movie,1,6.65,4541
1529,Baldr Force Exe Resolution,"Action, Drama, Mecha, Sci-Fi",OVA,4,6.65,12443
11030,Brave Beats,"Adventure, Music",TV,22,6.65,2299
7498,Busou Shinki OVA,"Action, Sci-Fi",OVA,1,6.65,4158
5834,Cheung gong chat hou,Kids,Movie,1,6.65,215
3100,Choujin Locke,"Action, Sci-Fi, Super Power",Movie,1,6.65,1250
1633,Dirty Pair no Ooshoubu: Nolandia no Nazo,"Action, Adventure, Comedy, Police, Sci-Fi",OVA,1,6.65,2045
5795,Dororon Enma-kun Meeramera,"Action, Comedy, Ecchi, Fantasy, Magic, Super Power, Supernatural",TV,12,6.65,11006
1084,Eden&#039;s Bowy,"Action, Adventure, Fantasy, Romance, Sci-Fi",TV,26,6.65,4106
4356,Examurai Sengoku,"Action, Martial Arts, Samurai, Sci-Fi",TV,24,6.65,2701
9978,Fushigiboshi no☆Futagohime Gyu! Recap,"Comedy, Magic, Shoujo",OVA,1,6.65,220
1881,Gall Force 2: Destruction,"Action, Military, Sci-Fi, Space",OVA,1,6.65,1372
8066,Gekitou! Crush Gear Turbo: Kaizabaan no Chousen,"Shounen, Sports",Movie,1,6.65,273
3032,Go-Q-Choji Ikkiman,"Sci-Fi, Sports",TV,32,6.65,295
5973,Hamster Club,Kids,TV,140,6.65,318
5235,HenSemi,"Comedy, Ecchi, Seinen",OVA,2,6.65,19029
11835,Jie Mo Ren,"Action, Fantasy, Mystery, Supernatural",ONA,14,6.65,942
3034,Joou Heika no Petite Angie,"Historical, Mystery, Shoujo",TV,26,6.65,451
6579,Kami nomi zo Shiru Sekai: Natsu-iro Surprise,Music,Music,1,6.65,5772
4326,Kishin Douji Zenki Gaiden: Anki Kitan,"Action, Supernatural",OVA,1,6.65,892
11734,Kuma Miko Specials,"Comedy, Seinen",Special,2,6.65,4237
3348,Mahou Shoujo Lalabel,"Comedy, Magic, Shoujo, Slice of Life",TV,49,6.65,635
10975,Mahouka Koukou no Rettousei: Yoku Wakaru Mahouka! Special,"Comedy, Magic",Special,1,6.64,3111
11353,Major 2nd,"Shounen, Sports",Special,1,6.65,458
11023,Miss Monochrome: The Animation 3,"Comedy, Music, Slice of Life",TV,13,6.66,7905
9077,Mobile Suit Gundam Unicorn: One of Seventy Two,Mecha,Special,1,6.65,889
3640,Moetan Specials,"Comedy, Ecchi, Magic, School",Special,2,6.65,4036
11576,Nobunaga no Shinobi,"Comedy, Historical",TV,Unknown,6.65,7207
4673,Nono-chan,"Comedy, Slice of Life",TV,61,6.65,367
10977,Norn9: Norn+Nonet,"Adventure, Fantasy, Josei, Romance",TV,12,6.65,38139
11288,Omoi no Kakera,Slice of Life,Special,1,6.65,2301
3882,Pokemon: Pikachu no Wanpaku Island,"Adventure, Comedy, Fantasy, Kids",Special,1,6.65,6379
3822,Pokemon: Pikachu Tankentai,"Adventure, Comedy, Fantasy, Kids",Movie,1,6.65,13702
1185,Project A-Ko 4: Final,"Action, Comedy, Mecha, Sci-Fi, Super Power",OVA,1,6.65,2467
7791,Redial,Music,Music,1,6.66,1710
1539,Reideen,"Action, Mecha, Sci-Fi",TV,26,6.65,5736
7015,Ryuugajou Nanana no Maizoukin,"Comedy, Supernatural",Special,1,6.66,7177
6331,Saint Seiya: Legend of Sanctuary,"Adventure, Fantasy, Sci-Fi, Shounen",Movie,1,6.65,10776
8191,Tesagure! Bukatsumono,"Parody, School, Slice of Life",TV,12,6.65,5670
442,To Heart 2,"Comedy, Drama, Harem, Romance, School, Slice of Life",TV,13,6.65,13877
2485,Uchuu Kaizoku Mito no Daibouken,"Action, Comedy, Sci-Fi",TV,13,6.65,1009
3610,Uchuu Senshi Baldios (Movie),"Action, Mecha, Sci-Fi, Space",Movie,1,6.65,451
1124,Aozora Shoujo-tai,"Action, Comedy, Military, Romance, Shounen",OVA,7,6.64,3596
7601,Dallyeola Hani,Sports,TV,13,6.64,209
10388,Danchigai,"Comedy, Slice of Life",TV,12,6.64,37913
7743,DD Hokuto no Ken (2013),"Parody, Seinen",TV,13,6.64,1805
617,Denshin Mamotte Shugogetten,"Comedy, Fantasy, Magic, Romance, Shounen",OVA,8,6.64,2372
3715,Dokkiri Doctor,"Comedy, Slice of Life",TV,26,6.64,472
6867,Dynamic Super Robots Soushingekki,"Action, Mecha, Sci-Fi, Shounen",Special,3,6.64,507
10831,Etotama Specials,"Action, Comedy, Fantasy",Special,6,6.64,3753
1572,eX-Driver: Nina &amp; Rei Danger Zone,"Action, Cars, Sci-Fi",OVA,1,6.64,2297
1638,Fatal Fury: Legend of the Hungry Wolf,"Action, Adventure, Drama, Martial Arts, Romance, Shounen",OVA,1,6.64,5353
8453,Freezing Vibration Specials,"Action, Comedy, Ecchi",Special,6,6.64,12299
104,Futakoi,"Comedy, Romance, School",TV,13,6.64,23968
5527,Futarigurashi,"Comedy, Ecchi, Romance",TV,36,6.64,551
10602,Gakuen Handsome The Animation,"Comedy, Parody, School, Shounen Ai",OVA,1,6.63,2038
5426,Gokujou!! Mecha Mote Iinchou Second Collection,"Comedy, Romance, School, Shoujo",TV,51,6.64,1223
9199,Gokukoku no Brynhildr Special,"Comedy, Ecchi, Harem, Sci-Fi, Seinen",Special,1,6.64,20758
7115,"Hanayaka Nari, Waga Ichizoku: Kinetograph","Drama, Historical, Josei",OVA,2,6.64,8305
8291,Jungle Taitei Movie,"Adventure, Shounen",Movie,1,6.64,271
2820,Kamen Rider SD Kaiki?! Kumo Otoko,"Action, Parody",OVA,1,6.64,575
3990,Kikou Kai Galient,"Action, Fantasy, Mecha, Sci-Fi",TV,25,6.64,1164
3689,Kinkyuu Hasshin Saver Kids,"Action, Adventure, Comedy, Mecha, Sci-Fi",TV,50,6.64,225
8433,Kyoukai no Kanata: Idol Saiban! Mayoi Nagara mo Kimi wo Sabaku Tami,Comedy,ONA,5,6.64,19389
11169,Last Exile: Ginyoku no Fam Movie - Over the Wishes,"Action, Adventure, Sci-Fi",Movie,1,6.64,1948
4571,Legend of Regios,Magic,Special,3,6.64,6194
713,Miami Guns,"Comedy, Ecchi, Police, Shounen",TV,13,6.64,2765
2111,Mobile Suit SD Gundam&#039;s Counterattack,"Comedy, Mecha, Parody",OVA,2,6.64,1982
3704,Muteki Robo Trider G7,"Comedy, Mecha, Sci-Fi, Space",TV,50,6.64,350
5401,Onigamiden,"Action, Demons, Supernatural",Movie,1,6.64,7736
3442,Paul no Miracle Daisakusen,"Action, Adventure, Kids",TV,51,6.64,413
6443,Pokemon: Pikachu no Fuyuyasumi (2001),"Adventure, Comedy, Fantasy, Kids",OVA,3,6.64,4079
1184,Project A-Ko 3: Cinderella Rhapsody,"Action, Comedy, Mecha, Sci-Fi, Super Power",OVA,1,6.64,2601
1851,Shining Tears X Wind,"Action, Adventure, Fantasy, Magic",TV,13,6.64,23477
4806,Sora no Manimani Specials,"Comedy, School, Slice of Life",Special,3,6.64,4444
636,Tenshi no Shippo Chu!,"Fantasy, Magic, Romance",TV,11,6.64,3674
5821,Tezuka Osamu Monogatari: Boku wa Son Gokuu,Adventure,Special,1,6.64,244
8451,Tokyo ESP,"Action, Comedy, Sci-Fi, Shounen, Super Power, Supernatural",TV,12,6.64,95168
11865,Trickster: Edogawa Ranpo &quot;Shounen Tanteidan&quot; yori,Mystery,TV,24,6.64,52260
3517,Wakakusa no Yon Shimai,"Drama, Historical, Slice of Life",TV,26,6.64,476
661,Yume de Aetara (TV),"Comedy, Drama, Romance, Seinen, Slice of Life",TV,16,6.64,3821
10335,Amagi Brilliant Park: Wakuwaku Mini Theater - Rakugaki Backstage,Comedy,Special,7,6.63,14515
6113,Baby Princess 3D Paradise 0 [Love],"Ecchi, Harem, Seinen",OVA,1,6.63,17570
11348,Beautiful World,"Action, Drama, Mecha, Music, Sci-Fi",Music,1,6.62,1215
6952,Blossom,Music,Movie,1,6.63,2825
2428,Doraemon: It&#039;s Summer!,"Adventure, Comedy, Fantasy, Kids, Shounen",Special,1,6.63,487
11792,Fudanshi Koukou Seikatsu,"Comedy, School, Shoujo, Slice of Life",TV,12,6.63,26360
9458,Futari wa Precure: Splash☆Star Maji★Doki♥ Theater,"Action, Comedy, Fantasy, Magic, Shoujo",Movie,1,6.63,609
4611,Gakkou no Kowai Uwasa: Hanako-san ga Kita!!,Horror,TV,35,6.63,637
1882,Gall Force 3: Stardust War,"Action, Military, Sci-Fi, Space",OVA,1,6.63,1281
2405,Ghiblies,Comedy,Special,2,6.63,3230
8871,Girls und Panzer Heartful Tank Disc Picture Drama,"Military, School",Special,4,6.63,2296
5548,Gundam Neo Experience 0087: Green Divers,"Adventure, Mecha, Space",Movie,1,6.63,1849
2020,Hamelin no Violin Hiki: The Movie,"Adventure, Comedy, Fantasy",Movie,1,6.63,1551
9413,Inugami-san to Nekoyama-san Special,"Comedy, School, Shoujo Ai",Special,1,6.63,7062
11740,Joker Game: Kuroneko Yoru no Bouken,"Drama, Historical, Military, Seinen",Special,2,6.62,8011
4686,Joshikousei: Girl&#039;s High Specials,"Comedy, Slice of Life",Special,3,6.63,2920
4574,Kagaku Ninja-tai Gatchaman F,"Action, Adventure, Sci-Fi, Shounen",TV,48,6.63,810
2925,Kinnikuman (1984),"Action, Comedy, Shounen, Sports",Movie,1,6.63,474
4622,Kiteretsu Daihyakka,"Comedy, Drama, Slice of Life",TV,331,6.63,1083
5005,Konjiki no Gash Bell!!: Ougon no Chichi wo Motsu Otoko,"Action, Adventure, Comedy, Ecchi, Kids, Magic, Romance, Super Power, Supernatural",OVA,1,6.63,1991
6323,Morita-san wa Mukuchi.,"Comedy, School, Slice of Life",TV,13,6.63,15046
9121,Nozo x Kimi,"Comedy, Ecchi, Romance, School, Shounen",OVA,3,6.63,13526
7616,Nozoki Ana,"Comedy, Drama, Ecchi",OVA,1,6.63,21200
575,PetoPeto-san,"Comedy, Fantasy, Romance, School",TV,13,6.63,3956
2620,Pokemon Fushigi no Dungeon: Shutsudou Pokemon Kyuujotai Ganbaruzu!,"Adventure, Fantasy",Special,1,6.63,8541
3903,Rokumon Tengai Mon Colle Knights,"Adventure, Comedy, Fantasy, Kids, Magic, Parody",TV,51,6.63,2625
10360,Ryoutei no Aji,Slice of Life,Special,4,6.63,538
5570,Saru Getchu: On Air 2nd,"Adventure, Comedy, Fantasy, Kids, Romance, Shounen",TV,51,6.63,263
3476,Shin Megami Tensei Devil Children,"Action, Adventure, Demons, Fantasy, Game, Kids, Magic, Sci-Fi, Supernatural",TV,50,6.63,1110
1672,Shuffle! Memories,"Comedy, Drama, Ecchi, Fantasy, Harem, Magic, Romance, School, Seinen",TV,12,6.63,34109
4217,Sonic: Night of the WereHog,Action,ONA,1,6.63,3424
949,Taiyou no Ouji: Horus no Daibouken,"Adventure, Drama, Magic",Movie,1,6.63,3717
2349,Terra e...,"Action, Drama, Sci-Fi, Shounen",Movie,1,6.63,4807
2341,Tetsuko no Tabi,"Comedy, Seinen, Slice of Life",TV,13,6.63,1292
10466,Triage X: Recollection XOXO,"Action, Ecchi, School, Shounen",OVA,1,6.63,8509
6740,Upotte!!,"Action, Comedy, Military, Seinen",ONA,10,6.63,43759
1166,Ys,"Adventure, Demons, Drama, Fantasy, Magic",OVA,7,6.63,4317
36,Arc the Lad,"Action, Adventure, Fantasy, Horror, Sci-Fi",TV,26,6.62,10392
10765,Arslan Senki (TV) Specials,Comedy,Special,8,6.62,5241
3907,ChäoS;HEAd,"Harem, Mystery, Psychological, Sci-Fi, Supernatural",TV,12,6.62,174337
4140,Chibi Kero: Kerobouru no Himitsu!?,Comedy,Special,1,6.62,625
11750,Detective Conan: Nazo no Suisei Kaijuu wo Oe!,Mystery,OVA,1,6.62,976
11707,Dimension W Special,"Sci-Fi, Seinen",Special,1,6.62,4593
2279,Doku Tenshi no Shippo,"Comedy, Fantasy, Magic, Romance",Special,4,6.62,1184
3324,Doubutsu Takarajima,Adventure,Movie,1,6.62,818
4154,Fushigi na Melmo,"Magic, Shoujo",TV,26,6.62,440
11429,Hai to Gensou no Grimgar Special,Comedy,Special,1,6.62,18358
1126,I&#039;&#039;s Pure Bonus,"Comedy, Ecchi, Romance",Special,5,6.62,4688
233,Ikkitousen,"Ecchi, Martial Arts, School, Super Power",TV,13,6.62,88969
10320,Jewelpet Magical Change,"Comedy, Fantasy, Magic, Shoujo",TV,39,6.62,1007
5673,K-On!!: Ura-On!!,Comedy,Special,9,6.62,23216
6562,Kami nomi zo Shiru Sekai: Nonstop!! Hunters,Music,Music,1,6.62,6634
1632,Kaze no Na wa Amnesia,"Action, Dementia, Drama, Sci-Fi",Movie,1,6.62,8230
7258,Kira Kira 5th Anniversary Live Anime: Kick Start Generation,Music,OVA,1,6.62,1381
726,Kokoro Toshokan,"Comedy, Drama, Slice of Life",TV,13,6.62,3748
5437,"Kyou, Koi wo Hajimemasu","Romance, School, Shoujo",OVA,2,6.62,20953
11236,Leopard Eyes,Music,Music,1,6.62,473
4034,Lupin III: Pilot Film,"Action, Comedy, Shounen",Movie,1,6.62,3500
6879,Morita-san wa Mukuchi. Specials,"Comedy, School, Slice of Life",Special,2,6.62,2769
5912,Nezumi Monogatari: George to Gerald no Bouken,"Adventure, Kids",Movie,1,6.62,483
7993,Ore no Imouto ga Konnani Kawaii Wake ga Nai. Specials,"Comedy, Romance, Seinen, Slice of Life",ONA,3,6.62,70559
1037,Palme no Ki,"Adventure, Drama, Fantasy, Romance",Movie,1,6.62,3462
5639,Rokudenashi Blues,"Comedy, Drama, School, Shounen, Sports",Movie,1,6.62,465
3670,Saiyuuki,Adventure,Movie,1,6.62,1175
11505,Sensou no Tsukurikata,"Drama, Kids",ONA,1,6.62,97
3477,Shin Megami Tensei Devil Children: Light &amp; Dark,"Action, Adventure, Demons, Fantasy, Game, Kids, Magic, Sci-Fi, Supernatural",TV,52,6.62,800
5248,Shin Minashigo Hutch,"Adventure, Comedy, Drama",TV,26,6.62,229
398,Shiritsu Araiso Koutougakkou Seitokai Shikkoubu,"Comedy, Shounen Ai, Sports",OVA,2,6.62,4085
5986,Shukufuku no Campanella: La Campanella Della Benedizione,"Comedy, Ecchi, Fantasy",OVA,1,6.62,4023
6357,Sojunghan Nal-ui Kkum,"Comedy, Drama, Romance",Movie,1,6.62,904
7671,Sukitte Ii na yo.: Mei and Marshmallow,"Romance, School, Shoujo",Special,10,6.62,17684
2414,The☆Doraemons: Mushimushi Pyonpyon Daisakusen!,Fantasy,Movie,1,6.62,479
2023,Tooi Sekai,"Drama, Romance",ONA,1,6.62,11347
7433,Usavich V,Comedy,TV,13,6.62,985
4519,Utawarerumono Recaps,"Action, Drama, Fantasy",Special,2,6.62,2667
288,Ace wo Nerae!: Final Stage,"Action, Drama, Sports",OVA,12,6.61,714
10689,Bakuon!!,"Comedy, Seinen, Slice of Life",TV,12,6.61,31295
6055,Black Jack: Heian Sento,Shounen,Movie,1,6.61,1087
4656,Chikyuu Bouei Kazoku Special,"Comedy, Kids, Mecha, School, Super Power",Special,1,6.61,215
7645,Code Geass: Soubou no Oz Picture Drama,"Action, Drama, Mecha, Military, School, Supernatural",OVA,5,6.61,6467
5286,Dance in the Vampire Bund Recap,"Action, Supernatural, Vampire",Special,1,6.61,9758
9922,Disney Tsum Tsum,Kids,TV,Unknown,6.61,359
6746,eX-Driver the Movie Specials,Comedy,Special,3,6.61,497
4912,Madou King Granzort: Bouken-hen,"Action, Comedy, Fantasy, Magic, Mecha, Sci-Fi, Shounen",OVA,3,6.61,196
8297,Meitantei Holmes: Mrs. Hudson Hitojichi Jiken no Maki / Dover Kaikyou no Daikuuchuusen no Maki,"Adventure, Comedy, Mystery",Movie,1,6.61,260
10529,Miss Monochrome: The Animation 2,"Comedy, Music, Slice of Life",TV,13,6.61,12064
3587,Nanami-chan 2nd Series,"Comedy, Kids",TV,16,6.61,336
5998,Ore-sama Kingdom,"Romance, Shoujo",OVA,14,6.61,1846
9573,Persona 4 the Golden Animation: Thank you Mr. Accomplice,"Adventure, Drama, Mystery, Supernatural",Special,1,6.61,5230
7780,Pokemon Best Wishes! Season 2: Decolora Adventure,"Action, Adventure, Comedy, Fantasy, Kids",TV,20,6.61,12499
6489,Pokemon: Pikachu no Fushigi na Fushigi na Daibouken,"Adventure, Comedy, Fantasy, Kids",Special,1,6.61,3088
1790,Sakura Taisen: Ecole de Paris,"Action, Adventure, Game, Harem, Mecha, Sci-Fi",OVA,3,6.61,2201
5679,Seikimatsu Occult Gakuin Specials,"Comedy, School, Supernatural",Special,4,6.61,7550
7927,Sengoku Basara Movie: 4-Koma Gekijou - Another Last Party,"Comedy, Historical",Special,5,6.61,1993
7235,Shin Koihime†Musou OVA Omake,"Adventure, Comedy, Fantasy",Special,1,6.61,1041
7221,Shin Koihime†Musou: Otome Tairan OVA Omake,"Adventure, Comedy, Fantasy",Special,1,6.61,1035
1787,Sore Ike! Anpanman,"Comedy, Fantasy, Kids",TV,Unknown,6.61,940
12148,To Be Hero,Comedy,TV,12,6.61,14718
11784,Utawarerumono: Itsuwari no Kamen Specials,"Comedy, Fantasy",Special,2,6.61,1748
8386,Yozakura Quartet: Yoza-Quar!,Comedy,Special,6,6.61,4545
4339,Zettai Karen Children Recap,"Action, Comedy, Shounen, Supernatural",Special,1,6.61,1603
8328,Amnesia OVA,"Fantasy, Shoujo",OVA,1,6.6,15956
731,Android Ana Maico 2010,"Comedy, Drama, Sci-Fi, Seinen",TV,24,6.6,1896
